1.50E+11,0.008146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.009006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.010448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.011896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.013193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.01419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.014883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.01577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.014244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.013493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.013152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.013288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.01378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.014419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.016564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.017563,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0
1.50E+11,0.018625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.019484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.01976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.019198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.017704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.015581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.013127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.010529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.004539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.004063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.004679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.008919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.009289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.009524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.009374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.004288,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003801,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0
1.50E+11,0.004347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.010044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.010587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.009881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.007624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.004135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.000572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,6.30E-05,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0
1.50E+11,-0.000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,-0.000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.000116,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0
1.50E+11,0.000694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002128,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0
1.50E+11,0.002826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003432,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0
1.50E+11,0.003352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.000695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,-8.00E-06,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0
1.50E+11,6.40E-05,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0
1.50E+11,0.000445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.000987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.000439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,-0.000459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,-0.00161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,-0.002235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,-0.002035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,-0.001168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.001581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.002993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.003606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.004462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.006077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.00536,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0
1.50E+11,0.005501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.005101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50E+11,0.004878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
